,nickname,text,score,like,dislike,time,watch_movie
1392,판다고기(rlar****),"응어어어,어어어,어 걍 노잼",1,7,5,2017-05-20 23:13:00,0
1393,김민수(step****),진짜 시간 아까움.. 전부 다 오버쟁이들만 나옴..,1,7,5,2017-05-20 23:10:00,0
1394,강한아빠(sung****),묶인 선으로 솜을 어떻게? 그래서 1점 감점,9,7,5,2017-05-20 01:46:00,0
1395,djat****,예고편만 보는게 나을수도.. 배우들 연기는 좋았지만 내용이 반전이랄것도 없이 너무 뻔했고 후반부가서 현실성 훅 떨어지고 허술하고 사건 수습도 안 하고 급마무리 지어 허무하게 만듦,1,7,5,2017-05-19 00:02:00,0
1396,컴퓨터(wnsg****),"영화 포스터만 봐도 내용, 결론 다 드러나고 뒤통수 칠 반전 하나 없음. 러닝타임 약 1시간 40분중에 하이라이트(본격적 내용의 시작과 결말)는 고작 25-30분임. 당신이 영화감독이라면 시간분배를 이렇게 했을까?",3,7,5,2017-05-17 17:59:00,0
1397,나도풀레용(skdl****),부랄친구가 살렸네. 근데 기대 이하.,6,7,5,2017-05-17 00:49:00,0
1398,mihee(mh81****),"다들 극찬 일색인데... 정말 재밌어서 자진 평점 써대는건지 진심으로 궁금합니다.그냥 홍보글인지, 수준들이 이 정도인건지...여기 글보고 본 영화인데 낚인거같아 정말 짜증이 나네요꿈보다 해몽이라더니 어이가 없네",1,8,6,2017-05-29 08:18:00,0
1399,wldm****,결말에 대한 고민의 흔적이 보이지 않는 영화,1,8,6,2017-05-25 13:43:00,0
1400,심은비(sime****),평점 5점이상준사람들 이해안가네요세상에서 제일재미없던영화초반에엄청지루하고 끝도 개허무돈아까워요 나중에 공짜로나보세요,1,8,6,2017-05-23 22:45:00,0
1401,최소연(soye****),진짜 개노잼 ; 너무 기대한 탓인가 뒷내용은 너무 갑작스럽게 막 전개 되고 앞내용은 개지루 돈 날리고 가네요 ;;,1,8,6,2017-05-23 17:24:00,0
1402,이미지메이커(jung****),보고나서 돈과 시간이 아깝다.,1,8,6,2017-05-22 22:21:00,0
1403,리븐데어(lhl1****),김치들 종특: 극찬받은 저예산 해외영화들은 일단 까고본다. 왜냐? 난 특별하니까^^ 극혐새끼들,10,8,6,2017-05-22 15:35:00,0
1404,쩡우형(jiyo****),그냥 한마디로 표현할수있다 겟노잼,1,8,6,2017-05-22 00:49:00,0
1405,검정고무신(sott****),저만 이해안되는 장면이 많았나요? 왜 흑인여자가 휴대폰 충전기를 뺐는지등등...그리고 결말이좀 허무한 느낌이네요 그냥 쾅쾅거리다 끝난 느낌...,1,8,6,2017-05-21 18:26:00,0
1406,2845****,뻔한내용 뻔한결말 1위속아서봄 ㅡㅡ진심 기대하지말아요,1,8,6,2017-05-20 23:16:00,0
1407,선생(joo7****),"좋은 소재로 억지설정 , 복선, 반전 범벅 에도 메시지 가 없음. 요란한 띄워주기;;",1,8,6,2017-05-20 22:40:00,0
1408,심리치료(toto****),볼만합니다 근데 기대이하입니다,1,8,6,2017-05-18 21:38:00,0
1409,쨔응찡(sang****),호들갑 떨 정도는 절대 아닌데 마케팅 제대로 됐네 ㅋㅋ,6,8,6,2017-05-18 12:09:00,0
1410,Houjun(lapa****),북미 pc충들 때문에 너무 고평가된 영화 참신하기는 개뿔 재미와 참신 둘다 없다 곡성이 헐리웃에서 나왔으면 상 다쓸었을듯,1,9,7,2019-05-06 16:59:00,0
1411,펠리시티(knif****),재밌다고? 어휴... 같이 보자고 했다가 시간 아까웠다고 욕먹음. 돈만 날림.,1,9,7,2017-07-24 00:45:00,0
1412,skya****,여기에 뭘얻었네 반전이네 다시생각하니 소름이네 하는것들  평점믿지마세요.첫째 지루합니다.둘째 개연성부족.셋째 솔직히 킬링타임용도못됨 당신의시간은 소중하니까요,1,9,7,2017-07-06 05:59:00,0
1413,즐거운날(orla****),왜 곡성처럼 해석이 필요한 영환지 모르겠음  완전 유치함 . 내용이 매끄럽지도 않고 중간없이 처음 결말만 붙여놓운 느낌 . 처음엔 뭔가 있는것처럼 겁나 미스테리한느낌 근데 그것고 너무 뻔해서 뭔가있겟지 있겟지 하는데...,1,9,7,2017-05-28 10:03:00,0
1414,성장백호(hhm0****),"개뻔한 반전, 여자통수칠줄 알고있었음.  그리고 깝놀때매 개빡쳐서 1점줌",1,9,7,2017-05-27 16:06:00,0
1415,cplo****,그냥 그냥  뻔한영화  중간중간 놀래키기나하고 별로요~,1,9,7,2017-05-26 14:59:00,0
1416,sico****,이게 재밌냐??이게?,1,9,7,2017-05-24 23:51:00,0
1417,해물누룽지탕(zinc****),올해 본 영화중 최고로 졸린 영화다,1,9,7,2017-05-24 20:04:00,0
1418,박선영(rhax****),진짜 좀 어이없음...앞에놀라긴해도 내용도 없고 재미도없고 교훈도없고 음악은 너무 섬뜩하고 돈아까움 왜평점이높은건지 극장에 같이 보던 분들 다 실망해햇는데,1,9,7,2017-05-24 01:37:00,0
1419,gkssk(gkss****),진짜 평점 안쓰는 사람인데 인생 역대급이라 씁니다.한줄평으로는 흑인이 겟아웃!!!! 이라고 외치는데 그때 우리가 나갔어야 합니다.,1,9,7,2017-05-23 21:54:00,0
1420,기억에(won1****),그냥한줄만씁니다. 절대보지마.,1,9,7,2017-05-22 01:20:00,0
1421,정재석(jbcp****),OOO기영화ㅡㅡ 이걸 무슨 공포감도없고중간에나갈뻔진짜  여고괴담이더낮겠다,1,9,7,2017-05-21 21:35:00,0
1422,효주선일(cktj****),존나 재미없음 지루하길래 뭐있겠지 했는데 뻔한 반전... 뭐가신선하다는거냐 시...ㅂ,1,9,7,2017-05-21 00:33:00,0
1423,두부(zpeh****),한 치 앞이 보이던 영화.... 내용은 별로지만 배경음악은 좋았어요!! 스산하면서 소름돋고 디테일한 음악덕분에 2시간 겨우버틴 느낌,1,9,7,2017-05-21 00:06:00,0
1424,패스(a365****),솔직히 재미없습니다. 인간지네1 보다 나을게 없음,1,10,8,2017-10-27 01:12:00,0
1425,pp50****,"예고편이 영화의 전부,,,",1,10,8,2017-05-23 14:51:00,0
1426,또띠아체크(dlwo****),진짜리얼후기입니다 영화볼돈으로 복권사던지 기부하던지 맘스터치 싸이버거드세요,1,10,8,2017-05-20 12:27:00,0
1427,김수현종대진환(jenn****),별로였음..보고 나서 기분 찝찝함 결말도 급 결말지은 것 같고 걍 별로,1,10,8,2017-05-18 18:34:00,0
1428,inso****,처음에좀 신경써서 만들다가 귀찮아서 그냥 마지막에 다 죽여버리는 아주 형편없는 영화,1,11,9,2017-05-22 01:16:00,0
1429,왕(sund****),"영화의 홍보, 언론플레이 등등이 관객에게 미치는 영향...",1,11,9,2017-05-21 23:00:00,0
1430,thfk****,남자친구가 2007년 영화 신하균 변희봉주연 더게임 따라한거아니냐고했음 부정할수없음 상 휩쓸 정도는 아님,1,11,9,2017-05-18 19:46:00,0
1431,하킥(dbfl****),보고나서 딱 드는생각이 뭐야; 이게 끝?왤케 순삭? 내가 방금 뭘본거? ㅈㄴ 돈아까운생각밖에 안들었다 진짜 워... 보기전에 여기리뷰판 보고 앞쪽에 별10점짜리들 많길래 재밋나보다 하고 보러갔는디 진짜 댓글알바냐.....,1,12,10,2017-05-23 10:55:00,0
1432,Hubert(dest****),진심 다 알바아니냐 ? 이게 진짜 잼있었다고 다들 이렇게 평점 주는 것인가 ??? 긴장은 커녕 스토리도... 그리고 반전의 묘미?? 그리고 뚱띠 친구의 개그 ??? 난 진짜 ...너무했다 싶은데 ....,1,12,10,2017-05-22 15:57:00,0
1433,은별(aga1****),핵노잼 ㅋㅋㅋㅋ앜ㅋㅋㅋㅋ마지막 반전있음 ㅋㅋ,1,12,10,2017-05-21 22:10:00,0
1434,dhcj****,광고댓글 장난없네 72점만점에 1점줌 뚱이친구 주연놓고 제목 친구를 찾아라 하고 브금 웃기게 틀면 적어도 72점만점에 2점줬음,1,12,10,2017-05-21 20:43:00,0
1435,작은하늘(rlad****),기대하고 봤는데 별로네요. 내용도 없고 재미도 없고 무섭지도 안네요..이게 무슨 영화인지.. 돈 버린느낌이에요. 보지 않는 걸 추천합니다,1,12,10,2017-05-21 20:19:00,0
1436,dusr****,오 소름 이영화에 평점이 많은게 소름. . . 알바들 영화에 나오는 로즈 보다 더 무서움,1,12,10,2017-05-21 07:10:00,0
1437,삐따기(kepc****),별 한개도 아까운 영화차라리 공상과학이 더 나을듯이런 영화가 왜 예매율이 높은지 모르겠음,1,12,10,2017-05-20 23:36:00,0
1438,pkyp****,영화수준이 초딩수준이다.  미국 국민들의 수준도 알만하다...말도 안되는 스토리를 유치하게 만들었네...,2,12,10,2017-05-17 17:52:00,0
1439,zhse****,최면으로  납치  여친  일가족  납치범  혹인가정부  여친할매  흑인정원사 여친할배  백인들이 흑인들  납치하는 내용,4,12,10,2017-05-17 08:05:00,0
1440,Bsh(wjwh****),로튼 믿을게 못되네. 썩은 토마토인데 ㅎㅎ,1,13,11,2017-05-21 23:46:00,0
1441,inab****,그저그런 싸이코반전영화,1,13,11,2017-05-21 20:50:00,0
1442,아파도안녕(loer****),"블랙코메디, sf,  어이없는 커피잔",1,13,11,2017-05-20 23:55:00,0
1443,홍스타(wkd5****),이런쓰레기같은영화 처음봣네 인종차별이야기는알겟는데 팩트도없고 내용도없고 무서운스릴도없고 무서움많이타는데 이거보고 놀라지도 집중도되지도않은영화네 ㅋㅋㅋ안보는게 훨나을듯 티비에서 틀어줘도 안본다,1,13,11,2017-05-20 00:54:00,0
1444,김지영(gx3z****),내 1만 1천원을 돌려놔라 덕분에 네이버 평점은 믿을만 하지 않다는걸 입증한 영화다.,1,13,11,2017-05-19 21:02:00,0
1445,배혜진(plai****),뻔한영화.. 복선이 너무많고 잘라보면 흔한스토리라 뒷내용을 다 알게되든데..내가 영화를 너무 많이본건지; 기대치에 훨씬 못미치는 영화였습니다. 예고편만 쌔리 질러놓고 임팩트만 모아서는; 연기력과 남주의 시원한 결정력...,1,13,11,2017-05-19 20:53:00,0
1446,jjan****,재밌다고 한새끼 나와봐,1,13,11,2017-05-19 20:07:00,0
1447,hey2****,내 인생에서 이 영화를 겟 아웃차라리 영화볼 돈으로 기부를 하세요누가 이거 재밌다고 하면 쌩까자는 말 돌려하는 겁니다,1,13,11,2017-05-18 01:51:00,0
1448,짱가(zzan****),빈수레가 너무도 요란하다..,3,13,11,2017-05-17 08:01:00,0
1449,dnfl****,그냥 재미없어. 시간위의 집이 백배낫다.,1,13,11,2017-05-17 01:14:00,0
1450,맨큐(kuku****),걍 삼류 B급영화 더만 평점조작하냐? 그리고 흑인들 피해망상있냐? 인종차별하는건 알겠는데 피해망상증 환자얘기같다,1,14,12,2017-05-24 09:10:00,0
1451,태팡(mang****),뎃글알바진짜있구나 뭐감독이천재?웃기서네보자말자바로댓글써요짜증나서,1,14,12,2017-05-21 23:54:00,0
1452,dpro(jdnd****),"퍼펙트 호스트 보다 노잼인데 ㅡ.,ㅡ 할머니 할아버지가 시중드는데 긴장감 주려고 의미심장한 미소만 날림셔터 아일랜드 보다도 못함.. 근데 리액션이 좋음 6점도 못하는 영화임.호스텔+오텁시 정도의 영화?",5,14,12,2017-05-17 16:02:00,0
1453,배곡파(seoj****),과평가된 영화같음ㅋㅋ,3,14,12,2017-05-17 14:48:00,0
1454,dldmstn(dprt****),네티즌한테 속앗네요^^,1,15,13,2017-05-18 20:40:00,0
1455,작은소년(requ****),"솔직히 기대하고 봤는데, 흑인들 피해의식이 너무 많이 드러났음. 감독도 설마? 했더니..흑인... 아니 백인을 모조리 악마로 묘사하고 흑인은 순진한 피해자로 묘사... 현실과 너무 괴리가 크다.",1,15,13,2017-05-18 08:23:00,0
1456,NANA(son7****),평점이 생각외로 너무 높네; 초반부에 주인공들이 하는 대화 들어보면 결말은 예상하면서 보게되더라고요.  특별한 반전이 있을줄 알았는데 너무 기대감이 컸나봐요..,1,16,14,2017-05-24 15:07:00,0
1457,권피디(nova****),B급영화 홍보의힘 한시간졸고  10분 휙  영화끝,1,16,14,2017-05-17 19:08:00,0
1458,Nosferatu(film****),"백인들은 이런 흑인영화를 '나쁘다,후지다'라고 말하지 못한다.",1,16,14,2017-05-17 12:05:00,0
1459,밤양갱(tkfk****),단연코 올해 본 영화중에 가장 최악. 소재는 신선하나 그 소재를 잘 풀어가지 못하고 여러가지 던져만 놓고 수습을 못함.그나마 일점도 이 영화의 음악감독에게 드리는 것 .음악이 아주 좋고 예고편이 젤 재밌습니다. 기대...,1,19,17,2017-05-21 21:55:00,0
1460,투명인간(kevi****),나가라할때 진짜나가세요 진심,1,19,17,2017-05-20 18:26:00,0
1461,세라서(gagb****),몰입도 0 그냥 재미없음,1,19,17,2017-05-18 06:54:00,0
1462,Sheogorath(baew****),"누가 배급하길래,, 이렇게 알바스러운 10점 댓글이 많은건지;;; 10점이 그렇게 가벼운 점수냐? 이건 객관적으로 5점도 못미치는 2류 B급영화다. 균형을 위해 1점을 준다.",1,20,18,2017-05-17 16:31:00,0
1463,beee(beee****),신박하나 스토리작가가 쓰다가 존듯한 ..,1,21,19,2017-05-19 10:56:00,0
1464,카름(neog****),내가 최면에 걸린것만 같다.. 제발 보지마..,1,21,19,2017-05-18 01:51:00,0
1465,김수년(k900****),진짜 보지마세요 최악의 영화,1,23,21,2017-05-17 18:31:00,0
1466,kiro****,"재미없고, 긴장감도 없는 3류 영화극장에서 볼 수준은 아님!!!",1,24,22,2017-05-17 17:51:00,0
1467,이세린(seri****),평론가랑 일반인 평점좋아서 봤는데 다들 댓글후기알바하는건지 ㅋ영화보면 허탈해서 웃음밖에 안나오는 영화,1,28,26,2017-05-20 11:37:00,0
1468,mets****,메세지를 담기에는 버거운 파괴적인 영화,1,28,26,2017-05-18 12:07:00,0
1469,먹방야(zxcd****),찻잔 3번 칠때부터 알아봤다... 갠적으로 여자친구도 그렇고 너무 뻔했다싶다,1,30,28,2017-05-18 03:35:00,0
1470,msf9****,ㅉㅉ 진짜 여기 보니깐 댓글 알바가 존제 한다는것이 사실 이군.ㅉㅉㅉㅉ 나도좀 댓글 알바 끼워주라 시간 많다.ㅉㅉㅉ,1,32,30,2017-05-18 02:03:00,0
1471,리치(eoaw****),아까 어떤분이 영화 볼 돈으로 맘스터치 싸이버거 먹으라할때 싸이버거나 사먹을걸 그랬어요.,1,36,34,2017-05-20 20:24:00,관람객
1472,giyj****,"진짜 별로던데... 결말 완전 뻔하고 스릴 하나도 없고 왜 15세인지도 모르겠고,,, 완전 허무하고... 내용 진짜 한줄로 요약할 수 있을 만큼의 단순한 내용이랄까.. 걍 노잼",1,38,36,2017-05-18 08:38:00,0
1473,Johnkim(genk****),예고편이 영화를 망쳤다.. 예고편에 나온 내용 그대로 나오니까 놀랍지도 않고 재미도 없다,1,39,37,2017-05-19 03:01:00,0
1474,마루바우(vvan****),두 번 다시 평점 같은 거 남기나 봐라... ㅡㅡ^ 푼돈 벌겠다고 영화 시장 망치는 알바레기들... 6점도 후한 영화인데 꼬락서니들 하고는... 차라리 10년 전 신하균이 나온 ' 더 게임 ' 에 10...,1,39,37,2017-05-17 16:41:00,0
1475,hyun****,로튼 99프로란게 더 소름 중반노인네들 파티할때부터 너무 뻔했음 예고편이 다인 스릴러 태어나서 처음본다 설마설마 이렇게 끝? 끝.. 플래쉬로 깨어나면 일상생활 가능하심미까? 넘 기대했나 ㅂㄷㅂㄷ,1,41,39,2017-05-18 02:54:00,0
1476,스몰토크(skdi****),내용도 뻔하고 쪼는맛도 없고 그냥 무덤덤히 보다보니 끝났다. 마지막에는 그냥 막 마무리 짓는 느낌,1,42,40,2017-05-17 19:06:00,0
1477,7223****,장난하냐 나 존나기대했다 페북보고내가 진짜 처음 별점남기는데 보지마라기대이하다,1,43,41,2017-05-17 22:14:00,0
1478,졔졔졔졔(taij****),평점 너무 높은거 아님?6점 정도면 될것같은데ㅡㅡ,1,43,41,2017-05-17 16:59:00,0
1479,아벨(leon****),알바 많네.. 나쁜영화는 아니엿지만 빨아댈 영화도 아니다.,1,47,45,2017-05-18 00:54:00,0
1480,rkdw****,ㅋㅋㅋ베스트 평들봐라 개봉일이 5월17일인데필름마르지도않은 5월17일 새벽시간대에 쓴게 베스트평들이네? 우리나라 영화산업 왜이러냐 정말. 더럽다 더러워 알바들ㅉㅉㅉ,1,86,84,2017-05-17 21:58:00,0
1481,ossa****,1점 까진 아닌데. 너무 대단하게 써논게 많아서. 재미는 있지만 대단한 영화는아님.,1,89,87,2017-05-17 18:57:00,0
1482,박주영(wlwl****),역대급 인생영화 초대박임,10,1,0,2020-08-26 01:44:00,0
1483,LYJ(doch****),영화 평점쓰는건 처음이다 이거 보고 난다음에 해석보고 나면 얼마나 명작이라는걸 알수있을거다 와 진짜 생각할수록 소름이네,10,1,0,2020-08-15 23:36:00,0
1484,띠링또로롱(yun2****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,0,2020-07-25 20:46:00,0
1485,sapiosexual(ghcm****),끝내주네요! 잘 봤습니다,10,1,0,2020-07-10 21:55:00,0
1486,syw(happ****),,10,1,0,2020-07-10 21:13:00,0
1487,이아무게씨임(kesc****),,10,1,0,2020-07-10 03:25:00,0
1488,Saint Linus(cyw9****),“달그락 달그락...”,10,1,0,2020-07-06 07:20:00,0
1489,Bonita Memoria(lime****),,8,1,0,2020-07-06 00:28:00,0
1490,방해인(qkdg****),,10,1,0,2020-05-14 13:39:00,0
1491,도로테아(hyun****),소름끼치게 재미나네요 대박,10,1,0,2020-05-13 21:57:00,0
1492,가감승제(der0****),긴장감 유도는 좋았던 영화이지만 장후반에 대한 반전에 대한 기대는 예상과 달리 빈약했다,7,1,0,2020-05-11 10:13:00,0
1493,BIGA ZOA(biga****),흐음 모처럼 괜찮은 스릴러. 정말 오랜만에 느껴보는 짜릿함.,9,1,0,2020-05-08 03:39:00,0
1494,이윤정(yjsd****),,10,1,0,2020-04-26 19:43:00,0
1495,msy9****,,8,1,0,2020-04-25 16:18:00,0
1496,꾸미(umin****),굿 꼭 보세요 진짜 ㄹㅈㄷ 영화,10,1,0,2020-04-06 21:56:00,0
1497,수민(sumi****),끝나고 해석 찾아보니까 더 소름ㄷㄷ,7,1,0,2020-04-05 00:32:00,0
1498,레드월(skfl****),내용은 신선하고 재미있네요,6,1,0,2020-04-04 23:10:00,0
1499,유치환(youc****),,10,1,0,2020-03-29 20:32:00,0
1500,이승현(seou****),인생 최고의영화 모든장면에서 소름,9,1,0,2020-03-22 14:42:00,0
1501,rlaejrgml(5785****),왠만한 공포 다봤는데 이런 신선하면서 재밌구 어덯게 보면 말도 안될수있지만암튼좋았음 이런영화 많이 나왔으면,10,1,0,2020-03-22 13:59:00,0
1502,gump****,,8,1,0,2020-03-22 04:39:00,0
1503,베레타38(wand****),긴장감 속에 흐르는 은유의 홍수,8,1,0,2020-03-22 00:26:00,0
1504,inchinchinch(milk****),한번 더 보니까 더 소름돋는다,9,1,0,2020-03-20 02:58:00,0
1505,1988****,재밌게 봤습니다 ^^ 재개봉 할만해요,8,1,0,2020-03-17 20:20:00,0
1506,케디유(nsa9****),프랭클린의 고난과 역경...,6,1,0,2020-03-17 17:35:00,0
1507,훌랄라(most****),보고 하루 지났는데 다시 보고 싶다. 러닝타임이 짧게 느껴져 몰입감이 엄청나다. 다만 마지막을 급하게 맘 리하려는 느낌으로 김샜다고 해야하나..  마지막 10분을 제외한 완벽함에 10점을,10,1,0,2020-03-14 18:01:00,0
1508,와(iced****),,10,1,0,2020-03-14 11:58:00,0
1509,곤느(teak****),편견에 관한 얘길줄 알았는데 결론도 편견의 이야기다,9,1,0,2019-12-05 15:59:00,0
1510,이건희(mica****),,9,1,0,2019-11-13 01:55:00,0
1511,Arundhati(bree****),,10,1,0,2019-11-03 17:12:00,0
1512,보리엄마(suja****),내용 이해력 딸려서  블러그 줄거리 완독 하고 보니 긴장도 덜하고..이해도 빠르게 보고잇어요..,6,1,0,2019-10-12 01:42:00,0
1513,kun(macl****),아무 기대도 안하고 봤는데 진짜 괜찮았던 영화. 영화 특유의 미스테리한 맛도 훌륭했고 마무리도 깔끔했다.,8,1,0,2019-04-23 01:50:00,0
1514,조르쥬생피에르(vetd****),검은  행복이 존재하기를,10,1,0,2019-04-18 19:58:00,0
1515,신짱(yora****),신선하지는 않았는데 연출이 좋았음 지속적인 긴장감때문에 지루하지 않게 봤음,8,1,0,2019-04-15 22:42:00,0
1516,Quicksand(phob****),재밌다ㅋㅋㅋㅋ 간만에 흥미로운 소재를 접해서 즐거웠다.,9,1,0,2019-04-15 01:43:00,0
1517,나으리(robi****),"포스터 너무 무섭다,,어스와는 다른 공포,,,",8,1,0,2019-04-12 05:19:00,0
1518,된다하자(ksm8****),미쳤음 진짜 꼭보세요 진짜,10,1,0,2019-04-06 02:58:00,0
1519,dhrd****,남동생 머리 밟아서 깨부실때 먼가 영화가 보여주는 복잡한 뇌의 흐름을 한방에 싹 가시게 해주는거 같아 난 그점이 맘에들었음,9,1,0,2019-04-04 04:33:00,0
1520,ihi0****,전 어스보고 겟아웃을 거꾸로봣는데요~전 어스가 더 좋았습니다 ㅎ 이 김독영화는 다 볼거같네요~둘다 강추!!,9,1,0,2019-04-02 09:01:00,0
1521,leed****,2017년도 최고의 영화,9,1,0,2019-03-31 16:05:00,0
1522,lead****,독창성보다는 디테일에 힘을 준 작품. 미국인에게는 조금 더 특별하게 받아들여질 듯.,7,1,0,2019-03-31 11:10:00,0
1523,캉캉캉(8808****),그래도 마지막이 사이다 엔딩이어서 다행역시 스릴러물은 나쁜놈들 다 잡아죽이고 마지막에 무사히 도망쳐야 제맛이지,7,1,0,2019-03-30 00:35:00,0
1524,김찬규(rlac****),공포영화가 이렇게만 나와준다면 더 바랄게 없겠쥬?,8,1,0,2019-03-28 18:28:00,0
1525,꽁쓰빳(gust****),결말 보고나면 감탄만 나온다.다들 연기가 미친듯.,9,1,0,2019-03-17 13:58:00,0
1526,우리주리(welo****),배우들 연기 지림 ㅎㄷㄷ,8,1,0,2019-03-17 00:04:00,0
1527,Quik(ysh9****),끝까지 보게되는 스릴러영화..,9,1,0,2019-03-16 22:49:00,0
1528,Listenjun(lsj0****),너무 재미있었어요 정말,9,1,0,2019-03-07 00:45:00,0
1529,콘벨라 허니(josi****),보고나서도 생각나는 영화 ..연기가 다들 훌룡하고 계속 빠져든다...,9,1,0,2019-02-20 09:29:00,0
1530,미주분체(mijo****),진짜 잼씀 조금 지루한것 빼고는 9점드림,9,1,0,2019-02-09 21:22:00,0
1531,syi5****,이제서야 봤지만 평댓중 예고편보지말고 보란말 이해가간다 영화먼저보고 예고편 봐서 다행,9,1,0,2019-01-16 03:26:00,0
1532,에이드라(enge****),이보다 완벽한 스릴러 영화가 나올수 있을까... 흑인들을 경멸하면서도 육체적 장점은 탐이나는가 보네.,9,1,0,2019-01-12 23:10:00,0
1533,가나다(chos****),"Get Out, 2017",6,1,0,2019-01-05 19:07:00,0
1534,관종정현호(hw50****),단순한 공포보다는 더 많은 것을 말해준다,8,1,0,2019-01-05 09:06:00,0
1535,렉터(ks82****),영화 끝나고도 계속 생각하게되는....,8,1,0,2018-11-30 01:28:00,0
1536,닉네임(dbwl****),"연출력,연기 다 훌륭했다. 이런 미스터리 영화는 루즈한 느낌이 있었을텐데 지루함 1도 못느끼고 뒷얘기가 궁금해서 계속 보게되었다. 배드엔딩이면 분해서 잠못잤을텐데 멋진친구 뒀구만 크리스.",9,1,0,2018-10-09 11:43:00,0
1537,타자왕(ieew****),작품성 높은 공포영화. 영화 내내 불편한 느낌이 들어서 복선들을 눈치 못챌 수있지만 해석해 보면 상당히 소름돋음. 다니엘 칼루야의 연기가 아카데미 남우주연상 후보에 오를 만함.,9,1,0,2018-10-07 09:27:00,0
1538,쿰도(kkum****),몰입감 최고~ 보기 드문 수작~,10,1,0,2018-09-24 23:39:00,0
1539,잠비디스(lshb****),띵작 이라고 듣고봤는데 띵작 맞네요 한번더 봐야겟다,10,1,0,2018-09-23 19:03:00,0
1540,kmsj****,즐감 했 습니다...ㅎ,10,1,0,2018-09-23 03:33:00,0
1541,듀쨩(yyja****),내 인생 최고의 스릴러 영화,10,1,0,2018-09-17 20:57:00,0
1542,LapisLazuli(groo****),No words needed,10,1,0,2018-09-09 16:58:00,0
1543,우파루파(kocu****),내용도 내용대로 소름돋는데 배우들이 하나같이 연기를 너무 잘함..덕분에 소름 세배로 돋는다ㄷㄷ 인생영화,10,1,0,2018-09-01 18:25:00,0
1544,한국사람(ghkt****),진짜 인생영화 이런 영화를 다시는 볼수 없을듯,10,1,0,2018-08-26 13:11:00,0
1545,log(9809****),다시보니까 복선을 미친듯이 깔았던게 대단했다 그리고 친구 너무 웃겼음,9,1,0,2018-08-19 00:55:00,0
1546,tnfwl(tjdm****),본인도 대단하지만 친구덕분에 살았다 ㅠㅠ그리고 연기자들 연기 장난아니게잘함 특히 여자친구,6,1,0,2018-08-14 23:27:00,0
1547,글꿈(mm10****),시간 가는줄 모르게 보고 중간중간 티어나온 사운드땜에 더 놀랐음.ㅋㅋ,10,1,0,2018-08-12 02:33:00,0
1548,브케(03e0****),난 그냥 최면 많이 걸려서 미쳐가지고 실실 웃고 다니는건줄알았는데 .. 이건 생각도못했다 ... 와....,9,1,0,2018-08-04 10:50:00,0
1549,hare(titi****),숨 죽이며 보게 되는 영화,8,1,0,2018-07-31 02:29:00,0
1550,할일만타(seon****),참으로 무시하네요..오래건강하게 살고픈 사람들에 욕망은 끝이없어~~,8,1,0,2018-07-16 23:50:00,0
1551,펩시(socc****),재밌다. 독특한 방식의 영화.,9,1,0,2018-06-21 21:06:00,0
1552,시유(area****),여친 잘못 사귀면 X된다는 걸 알려주는 영화,9,1,0,2018-06-15 00:01:00,0
1553,김동빈(mjy7****),와...어안이 벙벙하다,9,1,0,2018-05-30 18:08:00,0
1554,이멋진여름날(bigd****),진짜 오랜만에 접한 수작 미국 사회의 단면을 그대로 보여줌 마지막 친구만났을 때 가서야 숨 쉴 수 있었음..ㅎ,10,1,0,2018-05-27 23:54:00,0
1555,supe****,신선하고 신박하다 ~~,10,1,0,2018-05-21 11:27:00,0
1556,Sidzhwldwlddl(ihg6****),예고편 안 보고 가면 재밌다. 영화 보고나서 예고편 보는 쪽인데 정말 심하게 스포더라... 전반적으로 스릴도 있고 유쾌하다. 결말도 시원하게 끝나서 Good.,9,1,0,2018-05-20 17:42:00,0
1557,nonsence(hyuk****),남의 집에 가서 차 마시기 무서워지게 하는 영화,8,1,0,2018-05-15 19:40:00,0
1558,정의구현(proj****),무서워 ㅠㅠ 기이하고 쇼킹하고ㅠ 말 안 되는 거 같은데 심장 쫄깃한 이상한 영화..,8,1,0,2018-05-14 01:58:00,0
1559,lucy(kinl****),와우. 복선과 설계가 곱씹을 수록 ㅎㄷㄷ,9,1,0,2018-05-13 06:25:00,0
1560,린디v켈리(love****),굿 진짜잘만든 영화 ㅎㅎ,8,1,0,2018-05-07 03:41:00,0
1561,칙칙(urwi****),무거운 현실을 공포스럽게 그려냈다. 기분 나쁘고 찝찝함이란,7,1,0,2018-05-03 23:13:00,0
1562,alkama(dots****),놀랍지 않았고 충격적이지도 않았고 역대급은 절대 아니지만 정석적이면서 깔끔하긴 했다. 1루타,7,1,0,2018-04-30 21:21:00,0
1563,은비(made****),볼만했다 신선한 공포였다,5,1,0,2018-04-30 17:52:00,0
1564,93939393(sigu****),이 영화보고 그랬는지 몰라도 간간히 최면에 걸리는 꿈을 꾸게됐다...엄청 신기한경험이다.,8,1,0,2018-04-29 01:46:00,0
1565,clou****,아주 프레시하지는 않지만 약간의 긴장감과 반전 등 볼만한 스릴러‥,8,1,0,2018-04-29 01:34:00,0
1566,호구와트(wjdw****),비슷한 장르 많이봐서 그런지 그다지 무섭거나 놀라진않음,8,1,0,2018-04-19 01:00:00,0
