,nickname,text,score,like,dislike,time,watch_movie
1766,쌤(less****),10점 이상 줄 방법은 없는가...히어로물에 빠져 있던 나는 편견이 있었던 거다.,10,1,0,2019-03-22 10:06:00,0
1767,Olaffe(jooo****),오랜만에 너무 좋은 영화를 보게되서.. 극장에서 내려지기 전에 다시 한번 봐야겠어요^^,10,1,0,2019-03-22 06:41:00,0
1768,Nik pure(jytt****),보고나면 마음이 따뜻해지는 영화.,10,1,0,2019-03-22 05:50:00,0
1769,미나리(bijo****),최고! 시간가는거모르고봤어요,10,1,0,2019-03-22 02:34:00,0
1770,하유꽃(rams****),와..평점 믿고 봤는데 너무 재밌게 봤어요. 여러가지 생각을 하게 만드는 영화였어요:),10,1,0,2019-03-22 01:25:00,0
1771,조국(voic****),마음따뜻해지는 최고의 영화,10,1,0,2019-03-22 00:57:00,0
1772,스타로드(star****),시간가는줄 모르게만드는 올해 최고의영화,10,1,0,2019-03-22 00:22:00,0
1773,3LeaF(csu8****),꼭 보세요. 최고의 영화입니다.,10,1,0,2019-03-22 00:11:00,0
1774,ㅁ(yjn2****),너무 좋은 영화라는 생각이 든다. 이 영화가 시작하면서 부터 막을 내릴때까지 몰입했던 시간이 행복했다.,10,1,0,2019-03-21 23:03:00,관람객
1775,장미영(miya****),비고모텐슨 연기변신 감동적요유쾌하지만 눈를 적시네요,10,1,0,2019-03-21 22:35:00,0
1776,밍(tima****),최고의 영화!!!  이렇게 좋은 영화가 상영관이 많이 없는것이 아쉽습니다,10,1,0,2019-03-21 22:30:00,관람객
1777,라크렘(thek****),"피부색, 성격, 자라온 환경, 그리고 전혀 다른 가치관을 가진 두 남자에 만남을 통해 전해지는 우정이 오랜 여운으로 남는 영화...",8,1,0,2019-03-21 21:54:00,0
1778,bighug(bigh****),모처럼 좋은 영화를 봐서 기분이 좋아요,10,1,0,2019-03-21 21:47:00,0
1779,오크(lsb8****),셜리 박사를 지켜준것은 품위였을까? 무엇이 셜리박사를 지켜준걸까.,10,1,0,2019-03-21 21:11:00,0
1780,히죽(muyo****),꿀잼다들 영화관가서 꼭보셈,10,1,0,2019-03-21 21:05:00,관람객
1781,희도리(snac****),"비행기에서 보다가 마지막 10분을 못봐서 결국 극장에서 봤다. 그만큼 넘 재밌었는데, (거의) 두번봐도 재밌었다. 잘 만든 영화는 절대 지루하지 않다!  가르치려고 들지 않아서 더 즐길 수 있었던 영화.",10,1,0,2019-03-21 19:59:00,관람객
1782,걷자(hoon****),올해  본 영화중에 최고였습니다. 대사 하나 하나가 명언이네요.,10,1,0,2019-03-21 16:26:00,0
1783,네오(somn****),왜 이런 명작은 상영을 안하냐망할 cgv,10,1,0,2019-03-21 15:44:00,0
1784,스기하라(bati****),정말 최고의 영화네요 여운이 가시질 않네,10,1,0,2019-03-21 15:26:00,0
1785,You(qksw****),이거 정말 셜리박사 연기 쵝오다,10,1,0,2019-03-21 14:10:00,0
1786,julian1983(yul9****),Best Movie 2019,10,1,0,2019-03-21 13:45:00,0
1787,SUGI(juch****),큰 굴곡없이 잔잔하며 잔잔한 감동을 주는영화,10,1,0,2019-03-21 12:14:00,관람객
1788,숨(geni****),최고의 영화다 편견과 우정에 대하여 생각해 보게 되는 영화,10,1,0,2019-03-21 12:12:00,0
1789,zxc7****,제발 이런 아름다운 영화를 보게해주세요.,10,1,0,2019-03-21 11:19:00,0
1790,기매나(ggam****),많은 생각을 하게 해주는 영화였습니다!,10,1,0,2019-03-21 10:39:00,관람객
1791,별사탕(bbob****),훈훈하다. 연출도 좋지만 두 배우의 연기 보는 재미가 솔솔하다. 마지막 경찰관과의 장면이 인상적이있다.,8,1,0,2019-03-21 02:52:00,0
1792,drum****,간만에 재밌고 교훈도 있는영화^^,10,1,0,2019-03-21 01:04:00,0
1793,굿씨네(good****),"별 100개도 아깝지 않다. 스무스한 스토리라인 위에 묵직하게 얹힌 '컬러드'. 하지만 적재적소에 배치된 유머는 웃음을, 넘치지 않는 절제된 대사와 연기는 정말 오랜만에 카타르시스를 부른다. 겨울이 다...",10,1,0,2019-03-21 00:56:00,0
1794,hari****,말로는 설명하기 힘든 감동이 있습니다.,10,1,0,2019-03-20 19:20:00,0
1795,hh42****,힐링되는 너무 따뜻한 영화입니다. 강추입니다!,10,1,0,2019-03-20 18:01:00,관람객
1796,퀸사랑(quee****),오랜만에 제대로된 영화 봤네.,10,1,0,2019-03-20 16:49:00,0
1797,shield(pms7****),담백한 여운을 주는 영화,10,1,0,2019-03-20 16:41:00,0
1798,tedd****,난 이런 영화가 좋아요 로맨스 액션 판타지 느와르말고...사람냄새 나는 작품요,10,1,0,2019-03-20 15:38:00,0
1799,yhre****,여운이 많이 남는 영화.,9,1,0,2019-03-20 14:52:00,0
1800,찐쓰(jean****),"Must See,,,",9,1,0,2019-03-20 14:22:00,0
1801,장윤정(ssjg****),내용은 평이하지만 연기가 좋았음,8,1,0,2019-03-20 12:21:00,관람객
1802,없음(jun6****),제 인생영화 한편 또 나왔네요,10,1,0,2019-03-20 09:23:00,관람객
1803,난캔(koal****),마지막에 불안했는데토니가 시원하게 쫓아버려서 안심이었음 휴,10,1,0,2019-03-20 09:08:00,0
1804,Shark(moon****),힐링되는 영화입니다.,9,1,0,2019-03-20 04:06:00,0
1805,goga****,평점을 안쓸수가 없는 내 인생의 최고의 영화..,10,1,0,2019-03-20 01:44:00,0
1806,csJo(apra****),오랜만에 정말 웃음과 감동을 느꼈네요~,10,1,0,2019-03-20 01:14:00,0
1807,sukian(suki****),비고 모텐슨의 이탈리아계 미국인 연기가 일품이었다. 무례하고 다혈질에 퇴폐적인 분위기의 이탈리아 특유의 상남자 연기를 상당히 잘해냈다.,9,1,0,2019-03-20 01:13:00,0
1808,김유리(rlad****),"대체로 좋았지만, 조금씩 아쉬운 부분들이 있었어요.",7,1,0,2019-03-19 17:42:00,관람객
1809,inje****,과과격하지 않게 인종차별을 돌아보게 하는 영화,9,1,0,2019-03-19 15:08:00,관람객
1810,아를레키노(chlt****),예고편만 거창한 다른 영화들과는 달리 ‘그린북’은 예고편 만으로는 그 감정의흐름을 다 담아내지못한다. 영화를 보기전에는 상영관의 사람이적어서 좋아했지만 보고나서는 좀 더 많은 사람들이 이 영화를 보러와주었으면 하는 ...,10,1,0,2019-03-19 12:29:00,0
1811,미스티블루(eva1****),90년대영화로만 가득차있던 인생영화 리스트에 2019년작이 등재되는 순간,10,1,0,2019-03-18 06:54:00,0
1812,눈에는눈(mont****),영혼이 정화되는 영화. 인종차별에대한 예쁜방식의경고,10,1,0,2019-03-18 01:58:00,0
1813,망고젤리(eire****),상영관수가  많지 않아서 힘들게 보고 왔던 기억과 또 영화를 보고 나서 느낀 감동이 기억나네요,10,1,0,2019-03-17 22:45:00,0
1814,Lavender(jina****),인생영화라는 표현이 부족할만큼 너무 좋은 영화입니다. 억지감동도 없고 과장된 연기나 스토리도 없고 자연스럽게 관객을 공감하게 만들며 어느새 주인공들의 마음과 하나가 됩니다.,10,1,0,2019-03-17 22:43:00,0
1815,Life is(rose****),잔잔하지만 두사람이 서로를 알아가고 맞춰가는 과정이 감동적이다 셜리가 용기를 낸 마지막 장면은 울컥했다...,9,1,0,2019-03-17 21:56:00,관람객
1816,마지기(leeh****),모처럼 유쾌하고 감동깊은 영화를 봤네요,10,1,0,2019-03-17 21:56:00,관람객
1817,아마존(apol****),뛰어난 인간이 사회의 편견에 의한 차별과 모욕으로 얼마나 힘들었을지 문득 문득 보이는 슬픈 눈을 통해 느껴졌어요. 아카데미 남우 조연상 축하합니다,10,1,0,2019-03-17 19:50:00,관람객
1818,우가가(jhh9****),"여태까지 차별을 다룬 영화들이 차별 받는 사람들의 모습을 그려내면서, 차별을 하는 사람들에게 죄를 묻는 형태였다면, 그린북은 차별 받는 사람에게 당신들도 누군가를 차별하지 않느냐고 묻는다. 두 번째 경찰차가 세워 졌...",8,1,0,2019-03-17 12:07:00,관람객
1819,헌터(hunt****),작은 웃음과 미소를 시종일관 짓게 하는 그런 영화네요.. 개인적으론 극한직업보다 훨씬더 재미있었습니다.,10,1,0,2019-03-17 11:52:00,0
1820,마타스카(mata****),최고의 영화 입니다 처음부터 끝까지,10,1,0,2019-03-17 09:30:00,관람객
1821,Feynman(snow****),군더더기없는 영화란 이런게 아닐까 싶었다.,9,1,0,2019-03-17 08:10:00,관람객
1822,스페로우(bys0****),겉으론 평범한 흑인보다 대접받았지만 실상은 어느 집단에서도 환영받지 못하는 흑인의 이야기로 핍박받기만 하는 흑인의 이야기보다 과거 인종차별이 만연했던 미국을 꼬집는 이야기. 두려웠지만 용기를 낸 마셜은 결국 귀한 친...,9,1,0,2019-03-17 03:01:00,관람객
1823,마리오넷(mile****),"코미디 영화 감독이라 그런지, 1960년대의 흑인인권운동, 인종차별문제 정말 무겁다면 무거운 주제인데 이렇게 재미나게 풀어내는 것도 능력이네요. 꿀잼이었습니다. 미국 역사, 문화에 대한 이해가 있다면 훨씬 더 재미있...",10,1,0,2019-03-17 02:10:00,0
1824,jaaa****,아무생각없이 봤는데 인생영화,10,1,0,2019-03-17 00:51:00,0
1825,박튀김(ryph****),"가슴 한 켠이 따스해지는 영화. 잔잔한 여운이 많이 남는, '삶의 태도'에 관하여 다시 돌아보게 하는 영화.",10,1,0,2019-03-17 00:22:00,0
1826,DANAWA X(yuhs****),돈 셜리와 토니가 자신의 가치관을 재정립하고 정체성을 찾아가는 과정을 잔잔하게 그려낸 작품. 인종 문제를 주 소재로 하여 사회에 남아있는 뿌리 깊은 편견을 고발하고 있다. 가벼움과 무거움을 적절하게 융합한 세밀함이 ...,10,1,0,2019-03-17 00:16:00,0
1827,리버풀 맨시티(sjyi****),대단하고 위대한 인생영화다,10,1,0,2019-03-17 00:11:00,0
1828,최사라(gesn****),커플끼리보기 좋아요! 지루하지않고잼남ㅋㅋ,10,1,0,2019-03-16 19:46:00,관람객
1829,추새아(saea****),재미있었어요 ㅎㅎ조금은 진부해도 마음이 따뜻해지는 느낌,8,1,0,2019-03-16 18:21:00,관람객
1830,윙크(seol****),너무너무재밌게봤어요,10,1,0,2019-03-16 17:55:00,관람객
1831,7anb****,굿재밌다 처음에는 좀지루한데 볼만함,10,1,0,2019-03-16 17:50:00,관람객
1832,페바(mono****),정말 잘만들고 재미까지 있는 영화,10,1,0,2019-03-16 16:53:00,0
1833,쿠키(cook****),아카데미 작품상을 받을만한 영화였어요~,10,1,0,2019-03-16 16:45:00,0
1834,소윤수인사랑(cwj1****),6학년 딸과 함께 너무 재밌게 봤습니다. 감동적이고 훈훈한 영화였고 마지막 장면에 살짝 눈시울이 붉어지기도 했어요. 이런 마음 따뜻해지는 영화가 많이 나왔으면 하네요,10,1,0,2019-03-16 16:41:00,관람객
1835,곤삼(xtom****),좋은영화! 마음이 먹먹해지는 감동,10,1,0,2019-03-16 16:28:00,관람객
1836,조셉(kkcg****),잔잔한 울림을 주는 영화였습니다,10,1,0,2019-03-16 16:23:00,관람객
1837,스피카(tkdk****),주변 추천으로 보게 되었는데 정말 따뜻한 영화였어요 사람과의 관계에대해 더 생각해보게 되네요,10,1,0,2019-03-16 15:58:00,관람객
1838,클린업(roni****),근수년동안 본 영화 중 단연 최고 입니다!!!,10,1,0,2019-03-16 15:56:00,0
1839,tira****,꼭 봐야하는 영화.. 상영관수가 아쉽다.,10,1,0,2019-03-16 15:50:00,관람객
1840,호연(koch****),잔잔해서 처음엔 지루할 수 있으나 마음이 따스해지는 건전한 영화.,7,1,0,2019-03-16 15:39:00,관람객
1841,청담주지(deok****),넘 감명 깊게 봤어요전혀 지루하지 않게ㅡ주변에게 강추하고싶은 영화,10,1,0,2019-03-16 15:32:00,관람객
1842,XX(olzl****),마음 따듯하고 좋은영화네요,10,1,0,2019-03-16 15:18:00,0
1843,5007(yis5****),요즘본영화중에서 단연최고!,10,1,0,2019-03-16 15:02:00,관람객
1844,랜딩Ex(chlt****),정면보세요 토니!감동입니다 명작,10,1,0,2019-03-16 14:44:00,0
1845,나라나라(drag****),기분이 좋아지는 영화~!!,10,1,0,2019-03-16 14:40:00,0
1846,pret****,이런 영화가 극장에 많았으면 좋겠어요,10,1,0,2019-03-16 14:17:00,0
1847,mayj****,아 두 사람 다 너무 너무 보기 좋았어요.,10,1,0,2019-03-16 13:57:00,관람객
1848,유진(yjbb****),KFC가야지  ㅋㅋㅋㅋ,10,1,0,2019-03-16 09:34:00,0
1849,기라성(webs****),멍청한 히어로물이 언제나 1위.. 초중 수준 밖에 안되는 무식한 미국백인에게 맞춰진 영화를 영화라고.. ㅉ 딱보니 순위 10 밖에 좋은 영화 다있네.,10,1,0,2019-03-16 09:04:00,0
1850,잡부(sell****),"인종, 계급 문제를 너무 무겁지 않게 적당히 유쾌하고 적당히 따뜻하게 그려낸 영화. 큰 여운을 남긴다.",10,1,0,2019-03-16 07:18:00,관람객
1851,태레비(cloc****),단언컨대 올해 최고의 영화입니다.,10,1,0,2019-03-16 04:35:00,0
1852,라크디안(trah****),"인종 차별의 벽을 넘어 서로를 이해해 나아가는 두 사람의 이야기. 극단적인 인물들 대신, 보다 현실적인 성향과 위치의 인물들을 전면에 내세워, 차분하면서도 설득력 있게 민감한 문제를 풀어나간 화법이 매우 인상적인 작...",7,1,0,2019-03-16 04:18:00,0
1853,퀀텀점프(alka****),아카데미 작품상이 당연한 영화. 그냥 아무 생각 없이 보면 된다. 그러면 느낄수 있다.,8,1,0,2019-03-16 01:04:00,0
1854,코리아빠(corr****),Eyes on the road,10,1,0,2019-03-16 00:56:00,0
1855,prettymom(trus****),흑인만을 위한 여행지침서가 '그린북'임을 첨 알게 되었고 인종차별과 편견으로 인한 갈등돠 그들이 겪게 되는 상처맘이 아파 어루 만져주고 싶었다~작품도 좋았고 음악도 연기력도모두  좋았고 울림이 있는 영...,10,1,0,2019-03-15 19:56:00,0
1856,스마포(yell****),엄마아빠 보여드렸는데 한권의 동화책을 읽고 나온 느낌이라고 하셨어요 ㅎ,10,1,0,2019-03-15 18:37:00,관람객
1857,쉬운건없다(sokj****),1월9일에 개봉한줄도 모르고 극장가서봤네ㅜㅜ 돈이 아깝진않았음,10,1,0,2019-03-15 18:20:00,0
1858,기우진(wjk3****),"이 ""작품""이 왜 7위인지 도무지 이해가 되지 않는다",10,1,0,2019-03-15 02:06:00,관람객
1859,oksh****,친구와 함께 보면 좋은 영화입니다. 인간관계에 대해 생각해볼수있게 해주네요,9,1,0,2019-03-14 16:17:00,관람객
1860,한가롭게(iamy****),유쾌한 영화. 늦게라도 보길 잘했다,8,1,0,2019-03-13 13:11:00,관람객
1861,뚜찌(dudd****),오랜만에 본 수작. 주제는 많이 다뤄진 것이지만 .. 흠잡을 수 없는 구성이었습니다 너무 재밌게 봤고 이런 영화가 널리 알려지릴 바랍니다,10,1,0,2019-03-13 03:20:00,0
1862,이산(sanh****),바에서 연주 시작할 때 소름이...,10,1,0,2019-03-12 13:15:00,0
1863,케빈(cs06****),따뜻한 한편의 로드 버디 무비. 두 주연의 연기력도 좋다,10,1,0,2019-03-12 08:01:00,0
1864,라이(eunh****),상영관이 없어서 야밤에 보고 왔어요이렇게 잼나는 영화를 왜 하루에 한번만하지?,10,1,0,2019-03-12 02:14:00,0
1865,xnae****,어쩌면 우리도 마지막 장면 같이 살고 싶을지도....,10,1,0,2019-03-12 01:22:00,0
1866,main****,전혀 슬프지 않은 장면에서 큰 울음이 터져버렸다. 아무렇지도 않게 감당하기 힘든 큰 울림과 감동을 주는 것 나에게 좋은 영화는 그런 것 같다. 정말로 몇 번이고 다시 보고 싶다. 다시 봐도 느껴지는 감동이 항상 오늘...,10,1,0,2019-03-11 23:46:00,관람객
1867,절대강자(kyi8****),아 또 보고싶다..따듯함,10,1,0,2019-03-11 23:43:00,0
1868,그린브리즈(salu****),엄빠랑 봤어요. 좋은 영화였어요 눈물났음 ㅠㅠ,10,1,0,2019-03-11 21:46:00,0
1869,려리(wang****),진짜 영화다운 영화...안보신분들은 꼭 보시길,10,1,0,2019-03-11 19:46:00,0
1870,토요일(duck****),비고모텐슨이 나오면  50%는 먹고 들어가기때문에 일단 좋고  영화도 진찌 잼났다.  메시지가 모고간에 영화가 잼나야한다.런닝타임 130분이라는데  한 40분  정도 본 느낌이다. 왜 그리 시간이 빨리 가는 것인가....,9,1,0,2019-03-11 16:52:00,0
1871,cocomi(hurs****),별 여섯개 주고싶은 영화. 인종과 우정이라는 소재를 넘어 품위와 용기를 위트있고 온기있게 말하는 세련됨이 놀랍다. 물론 음악의 역할도 빼놓을순 없고.,10,1,0,2019-03-11 13:57:00,관람객
1872,수진(sj_z****),셜리 박사의 슬픈 눈빛 여운이 계속남네요,10,1,0,2019-03-11 11:27:00,관람객
1873,김미희(0107****),영상미 음악 연기 연출 모든게 완벽한 영호ㅓ,10,1,0,2019-03-11 11:11:00,관람객
1874,sangjins(xgua****),재미 감동 한꺼번에 느낄수있는 띵작.9점의 이유는 런닝타임이 짧게 느껴진 아쉬움.너무 재미있었습니다.,9,1,0,2019-03-11 09:56:00,관람객
1875,야부키죠(run2****),비고 모텐슨인줄 몰랐다. 남우주연상감 연기,10,1,0,2019-03-11 09:30:00,0
1876,매발이(iql3****),오랜만에잘만든영화보았습니다무거운주제를훈훈하게풀어냈네요,10,1,0,2019-03-11 07:11:00,0
1877,카르페디엠(lamc****),"영화 초반 흑인이 사용한 컵이라 쓰레기통에  버린 토니 ,  크리스마스 파티때는 깜둥이란 발언에 발끈하는 모습, 중간에 농장에서 노동일을 하고 있는 흑인들이 셜리를 보는 장면, 빗속에서의 셜리의 외침 등이 기억에 남...",10,1,0,2019-03-11 01:19:00,0
1878,ing0****,36만명? 심각하다 이런 명작의 관객수가...,10,1,0,2019-03-11 01:17:00,0
1879,정릉정릉(hanm****),감동도 있고 보는내내 둘이 싸울까봐 조마조마 했네요,9,1,0,2019-03-11 00:41:00,0
1880,괌쟁이(happ****),가슴 먹먹한 메리 크리스마스..,10,1,0,2019-03-11 00:39:00,0
1881,이응이응기역(jean****),보세염 잼씀 편안하고 좋은영화임,10,1,0,2019-03-11 00:16:00,관람객
1882,Hui style(dop7****),"아카데미 조연상은 셜리 박사가 받았지만, 토니의 연기가 더 인상 깊었다. 토니가 반지의 제왕의 아라곤이라니 대단한 변신이다",10,1,0,2019-03-11 00:12:00,0
1883,신인류(mlif****),클래식한 정통 할리우드 버디무비. 이런 영화 너무나 그리웠다.,10,1,0,2019-03-10 23:04:00,0
1884,박해학(mili****),호텔로비 테이블씬의 들릴듯말듯한 드뷔시의 아라베스크의 잔잔함까지 주목할수있었다,10,1,0,2019-03-10 22:54:00,0
1885,남쌔(heav****),기대를 했어도 기대이상이다,10,1,0,2019-03-10 22:22:00,0
1886,Freeloop(shee****),10점은 이런영화에 줘야지 !,10,1,0,2019-03-10 21:51:00,0
1887,리스(doug****),영화 보고서 '이 작품은 수작이다!' 라고 생각한게 정말 오랜만이네요. 영화도 영화지만 비고 모텐슨의 모습을 극장에서 다시 볼 수 있어서 좋았습니다.,10,1,0,2019-03-10 19:05:00,0
1888,루이지 양준용(juny****),강추 영화~. 130분이 순식간에,10,1,0,2019-03-10 18:59:00,0
1889,chil****,"사실 비어있는 시간에 예매하고 가벼운 마음으로 보러 갔는데, 기대한 것 훨씬 이상으로 여운이 남는 영화가 됐습니다. 그 시절을 견뎌 온 분들에게 경외감이 크게 남는 영화ㅎㅎ",10,1,0,2019-03-10 18:25:00,관람객
1890,sikw****,이게 영화고 이게 인생이고 이게 배우다,10,1,0,2019-03-10 18:09:00,0
1891,dok1****,"필요없이 내려오는 편견, 선입관 나또한 용기 못내는 범인이다는 것을  새삼 느끼네요",8,1,0,2019-03-09 21:48:00,0
1892,쿠릉쿠릉(apri****),왜 그린북 그린북 하는지 알겠다. 웰컴 할 수 있는 것이 진짜인거 같다 편가르지 않고,8,1,0,2019-03-09 18:56:00,0
1893,이인애(hnsa****),아카데미상 두번 받아도 모자라지 않을 영화,10,1,0,2019-03-09 18:15:00,0
1894,효경메디(hgme****),"평소에 좋아하는 비고 모텐슨 연기 때문에 갔다가, 하우스 오브 카드 로비스트와의 케미와 스토리에 감동과 따뜻함을 느끼고 왔다",10,1,0,2019-03-09 17:24:00,0
1895,밀랍천사(zemm****),성숙한 인식이 성숙한 국가를 만든다.한순간에 이루어지는 것은 아무것도 없다.감동 강추 영화!,10,1,0,2019-03-09 16:52:00,관람객
1896,1st(1stj****),셜리 얼굴이 클로즈업 되며 감정을 토해낼때 같이 울컥했다,10,1,0,2019-03-09 15:20:00,0
1897,김현 필사무기기(pill****),영화 재미있습니다.  백인운전사는 흑인보스를 모시면서 차를 몰고 가는데.. 들판에서 흑인들만 열심히 일하는 장면속에 의미가 많이 함축하고 있는듯 보였습니다.,9,1,0,2019-03-09 07:33:00,0
1898,삼보짱(stor****),잔잔한 감동과 웃음을주는 영화네요,10,1,0,2019-03-09 03:50:00,0
1899,nsth****,아 뭔가 가슴따뜻해진다. ㅎㅎ,9,1,0,2019-03-09 03:14:00,0
1900,SM(soom****),눈도 귀도 마음도 호강하는 영화. 영화관을 나서며 바로 지금 다시 보고싶다 느낀 영화는 처음.꼭 보시길...,10,1,0,2019-03-09 02:45:00,0
1901,luna(shri****),"다른 것이 틀린 것이라고 생각하는 우리가 오히려 '틀린' 것이라는 걸 이토록 '품위있게' 알려주는 영화라니.다른 것은 틀린 것이 아니다. 2019년, 난 이렇게 또 하나의 인생영화를 만났...",10,1,0,2019-03-09 01:25:00,0
1902,뷔 사랑해(nami****),말이 필요 없다. 진짜.,10,1,0,2019-03-09 01:00:00,0
1903,커피한잔할래(shiv****),"""운전할땐 앞을봐요 토니~"" ㅋㅋㅋ 지금 우리나라 편견이 더 한거 같다...",10,1,0,2019-03-09 00:22:00,0
1904,kimkoala(pink****),"추천합니다.불과65년전 일인데, 유색인종혐호라니...  ㅜㅜ",10,1,0,2019-03-09 00:05:00,0
1905,크레용(cray****),아 이게 영화지... 너무 좋았다..,10,1,0,2019-03-08 14:36:00,0
1906,brai****,추악한 시대 속에서 빛난 우아한 감동 스토리,10,1,0,2019-03-08 13:37:00,0
1907,hgw6****,구성이 탄탄하다   누구에게나 추천하고픈 영화.,10,1,0,2019-03-08 12:44:00,관람객
1908,jeun****,폭력적이거나 자극적이지 않게 편안하게 볼 수있었던 영화입니다  특별한 사건사고라기보다 일상속 이야기라 더 와닿았습니다,8,1,0,2019-03-08 12:43:00,관람객
1909,Bossman(seic****),한국 영화처럼 오바액션 오바연기 없는  자연스러운 인간적 인 영화. 매우 강추.,10,1,0,2019-03-08 03:54:00,0
1910,이혜연(hyni****),최고... 중간중간 웃기기도 하고 여운이 남는 영화였다 내 자신도 돌아보게 만드는..,10,1,0,2019-03-07 21:04:00,관람객
1911,정성원(skrr****),기계적이었던 재즈 연주보다 쇼팽의 '겨울 바람'이 훨씬 인간적이었다.,10,1,0,2019-03-07 20:34:00,관람객
1912,들후킹(mero****),최근 국내영화에서 보지못했던 감동의 수작~!,10,1,0,2019-03-07 20:34:00,0
1913,청바지좋아워커좋아(gfor****),마지막까지 유쾌하고 가슴 따뜻한 영화. 보길 잘했다.ㅎ,10,1,0,2019-03-07 18:31:00,0
1914,카오스(yons****),상영관이 적어서 아쉬워요.아카데미작품상 충분히 받을만한 그린북잔잔한 울림의 영화 그린북상영관찾아서 본 보람이있어요~ㅎ,10,1,0,2019-03-07 17:35:00,0
1915,aypk****,2019년 최고의 영화,10,1,0,2019-03-07 17:18:00,0
1916,dalcom(clic****),간만에 영화같은영화메세지를주는영화가슴따뜻해지는영화이였어요.인생영화로.픽~,10,1,0,2019-03-07 17:12:00,관람객
1917,came****,역시 평론가들은 병.   신,10,1,0,2019-03-07 16:47:00,0
1918,곰지니(jsm2****),명작입니다. 꼭봐야 할 영화,9,1,0,2019-03-07 16:22:00,0
1919,흑인게이(njy1****),이런게 영화아니냐 한국감독들은 반성해라,10,1,0,2019-03-07 15:56:00,0
1920,wjst****,영화가 끝나고 오랜만에 아주 기분좋은 여운이 남는 영화입니다 찡하고도 맑은 웃음 짓게 만드네요,10,1,0,2019-03-07 11:16:00,0
1921,한경희(gksr****),가슴뭉클~~♡꼭 보세요~~ 강추강추합니다,10,1,0,2019-03-07 07:24:00,0
1922,akar****,최근본 영화중에 가장좋았다...약간 언터처블1프로의 우정도 생각나고...비고모텐슨 역변했지만 연기너무좋았고 담배너무많이핌 ㅋㅋ유쾌하고 끝까지 부담스럽지않게 감동도있음ㅎ억지감동주려는 한국영화보단좋음.근데 마허샬라 알리...,10,1,0,2019-03-07 01:45:00,0
1923,송(goos****),이렇게 좋은 영화가 이렇게 상영관 수가 적다니!!!!,10,1,0,2019-03-07 00:51:00,0
1924,nocurse(anjj****),엔딩크레딧이 올라가고 잠시동안 앉아서 생각하게된 몇 안되는 영화,10,1,0,2019-03-07 00:07:00,관람객
1925,쭈쭈(gusw****),오랜만에 미소짓게되는영화를보았다..,10,1,0,2019-03-07 00:04:00,0
1926,깨빠(dand****),다 똑같은 사람이고 당연히 받아야할 권리인데 그 시절에는 차별이 당연하고 권리를 요구하는게 큰 용기였다.,10,1,0,2019-03-07 00:01:00,0
1927,Dongkeon(okan****),여운이 정말 많이 남는 영화..,10,1,0,2019-03-06 23:41:00,0
1928,AlisVolatPropriis(janu****),캐릭터들의 감정 하나하나가 고스란히 전달되던 연기.오렌지 버드에서. 연주하며 소속감을 느꼈을 셜리의 미소는 보는 사람들의 얼굴에도 같은 모습으로 번진다.너무 무거워지지 예기치 않게 치고 올라오는 유머 코드도 좋았다....,10,1,0,2019-03-06 23:01:00,관람객
1929,머피(bisc****),내용의 전개 자체는 예상이 가능할만큼 전형적이라고 말할 수 있지만 내용 자체가 너무 따뜻하고 유쾌해서 재밌게 볼 수 있는 영화였습니다.,8,1,0,2019-03-06 21:46:00,관람객
1930,향기나(hyan****),이렇게 감동적인 영화를 왜 상영을 안하는지 모르겠네요.멀리까지 찾아가서 본 보람이 있었어요.,10,1,0,2019-03-06 21:05:00,관람객
1931,enfo****,보고나니 기분 좋아졌네요ㅎ,10,1,0,2019-03-06 20:57:00,0
1932,AB(45_6****),정말 기억에 남는 영화중 하나였습니다..그당시 흑인들께 연민이 느껴지고 차별하던 운전역할하던 백인이 변해가는 과정에 참 흐뭇하더군요. 차에서 창문밖으로 치킨버리는 장면은 정말 웃겼습니다,10,1,0,2019-03-06 19:05:00,0
1933,Liberty(libe****),넘 좋은 영화네요 인종차별이 대해 다시한벙 생각해보게되는,10,1,0,2019-03-06 18:52:00,0
1934,김정석(dimo****),생각이 깊어지는 명작입니다.,10,1,0,2019-03-06 16:38:00,관람객
1935,당산사냥꾼주식저격수(writ****),■ 가슴 따뜻해지는 좋은 영화~ 외로운 천재와 행복한 보통 사람의 우정~ ■ 박푱시기는 밥은 먹고 다니냐? ㅋㅋㅋ,9,1,0,2019-03-06 13:56:00,0
1936,토토로(whyc****),이런 영화 상영관을 좀 늘려줘라 맨날 허접한 한국영화로 도배질 좀 하지말구,10,1,0,2019-03-06 11:50:00,0
1937,kbe0****,재미있어요1!이런게영화지,10,1,0,2019-03-06 11:45:00,0
1938,BTN10(mswm****),훌륭한 영화였다. 마음이 따뜻해진다.,10,1,0,2019-03-06 10:23:00,0
1939,씨엘(sstt****),인생 영화였다. ...,10,1,0,2019-03-06 04:02:00,0
1940,AAA(wlsc****),바에서 피아노연주 개멋있네,10,1,0,2019-03-06 03:32:00,0
1941,부레드피트(kbut****),이영화 늦은밤 감동이었다. 비고모텐슨 반가웠고.,10,1,0,2019-03-06 02:03:00,0
1942,HaeRong(rae_****),10점이 아깝지 않다... 아... 세상에. 따뜻해...,10,1,0,2019-03-06 01:44:00,0
